"X","p_vec","gamma_vec","beta_vec","Lik_vec","job_vec"
8,0.2845,0.0522690657302502,0.001884,-181.460291663427,198
9,0.2845,0.0522690657302502,0.001886,-181.326075088615,198
10,0.2845,0.0522690657302502,0.001888,-181.200164042986,198
11,0.2845,0.0522690657302502,0.00189,-181.082479674405,198
12,0.2845,0.0522690657302502,0.001892,-180.972944317493,198
13,0.2845,0.0522690657302502,0.001894,-180.871481454222,198
14,0.2845,0.0522690657302502,0.001896,-180.778015667576,198
15,0.2845,0.0522690657302502,0.001898,-180.692472619205,198
16,0.2845,0.0522690657302502,0.0019,-180.614779006897,198
17,0.2845,0.0522690657302502,0.001902,-180.544862531739,198
18,0.2845,0.0522690657302502,0.001904,-180.48265187638,198
19,0.2845,0.0522690657302502,0.001906,-180.428076666726,198
20,0.2845,0.0522690657302502,0.001908,-180.381067451634,198
21,0.2845,0.0522690657302502,0.00191,-180.341555671527,198
22,0.2845,0.0522690657302502,0.001912,-180.309473641218,198
23,0.2845,0.0522690657302502,0.001914,-180.284754514108,198
24,0.2845,0.0522690657302502,0.001916,-180.267332274209,198
25,0.2845,0.0522690657302502,0.001918,-180.257141704351,198
1,0.2845,0.0522690657302502,0.00192,-180.254118366739,199
2,0.2845,0.0522690657302502,0.001922,-180.258198589531,199
3,0.2845,0.0522690657302502,0.001924,-180.269319441641,199
4,0.2845,0.0522690657302502,0.001926,-180.287418717339,199
5,0.2845,0.0522690657302502,0.001928,-180.31243492064,199
6,0.2845,0.0522690657302502,0.00193,-180.344307242747,199
7,0.2845,0.0522690657302502,0.001932,-180.382975554774,199
8,0.2845,0.0522690657302502,0.001934,-180.428380387446,199
9,0.2845,0.0522690657302502,0.001936,-180.480462919688,199
10,0.2845,0.0522690657302502,0.001938,-180.539164956886,199
11,0.2845,0.0522690657302502,0.00194,-180.604428930406,199
12,0.2845,0.0522690657302502,0.001942,-180.676197872872,199
13,0.2845,0.0522690657302502,0.001944,-180.754866726299,199
14,0.2845,0.0522690657302502,0.001946,-180.84016507891,199
15,0.2845,0.0522690657302502,0.001948,-180.931802815017,199
16,0.2845,0.0522690657302502,0.00195,-181.029725294192,199
17,0.2845,0.0522690657302502,0.001952,-181.133878360033,199
18,0.2845,0.0522690657302502,0.001954,-181.244208489812,199
19,0.2845,0.0522690657302502,0.001956,-181.360662627211,199
20,0.2845,0.0522690657302502,0.001958,-181.483188254816,199
21,0.2845,0.0522690657302502,0.00196,-181.611733356336,199
22,0.2845,0.0522690657302502,0.001962,-181.746246422613,199
23,0.2845,0.0522690657302502,0.001964,-181.886676435854,199
24,0.2845,0.0522690657302502,0.001966,-182.032972881065,199
25,0.2845,0.0522690657302502,0.001968,-182.185085659245,199
1,0.26,0.0513411389118456,0.00187,-184.185911192899,2
2,0.26,0.0513411389118456,0.001872,-183.950914392202,2
3,0.26,0.0513411389118456,0.001874,-183.723959609758,2
4,0.26,0.0513411389118456,0.001876,-183.504972190992,2
5,0.26,0.0513411389118456,0.001878,-183.293878587368,2
6,0.26,0.0513411389118456,0.00188,-183.090606325328,2
7,0.26,0.0513411389118456,0.001882,-182.895083966544,2
8,0.26,0.0513411389118456,0.001884,-182.707241087895,2
9,0.26,0.0513411389118456,0.001886,-182.527008232411,2
10,0.26,0.0513411389118456,0.001888,-182.354316894381,2
11,0.26,0.0513411389118456,0.00189,-182.189099487788,2
12,0.26,0.0513411389118456,0.001892,-182.031289314175,2
13,0.26,0.0513411389118456,0.001894,-181.88082054178,2
14,0.26,0.0513411389118456,0.001896,-181.737628185715,2
15,0.26,0.0513411389118456,0.001898,-181.601648076302,2
16,0.26,0.0513411389118456,0.0019,-181.472816843209,2
17,0.26,0.0513411389118456,0.001902,-181.351071893921,2
18,0.26,0.0513411389118456,0.001904,-181.236351387857,2
19,0.26,0.0513411389118456,0.001906,-181.128594228221,2
20,0.26,0.0513411389118456,0.001908,-181.027740033575,2
21,0.26,0.0513411389118456,0.00191,-180.933729124761,2
22,0.26,0.0513411389118456,0.001912,-180.846502507465,2
23,0.26,0.0513411389118456,0.001914,-180.766001857977,2
24,0.26,0.0513411389118456,0.001916,-180.692169505339,2
25,0.26,0.0513411389118456,0.001918,-180.624948416474,2
1,0.262,0.0514159228460784,0.00197,-181.111578565788,20
2,0.262,0.0514159228460784,0.001972,-181.209886330582,20
3,0.262,0.0514159228460784,0.001974,-181.313457356981,20
4,0.262,0.0514159228460784,0.001976,-181.422248201199,20
5,0.262,0.0514159228460784,0.001978,-181.5362159346,20
6,0.262,0.0514159228460784,0.00198,-181.655317848574,20
7,0.262,0.0514159228460784,0.001982,-181.779511739065,20
8,0.262,0.0514159228460784,0.001984,-181.908755693216,20
9,0.262,0.0514159228460784,0.001986,-182.043008172893,20
10,0.262,0.0514159228460784,0.001988,-182.182227997742,20
11,0.262,0.0514159228460784,0.00199,-182.326374339004,20
12,0.262,0.0514159228460784,0.001992,-182.475406708902,20
13,0.262,0.0514159228460784,0.001994,-182.629284972403,20
14,0.262,0.0514159228460784,0.001996,-182.787969318541,20
15,0.262,0.0514159228460784,0.001998,-182.951420306497,20
16,0.262,0.0514159228460784,0.002,-183.11959872185,20
17,0.262,0.0514159228460784,0.002002,-183.292465846815,20
18,0.262,0.0514159228460784,0.002004,-183.469983115373,20
19,0.262,0.0514159228460784,0.002006,-183.652112351823,20
20,0.262,0.0514159228460784,0.002008,-183.838815770805,20
21,0.262,0.0514159228460784,0.00201,-184.030055749913,20
22,0.262,0.0514159228460784,0.002012,-184.225795043512,20
23,0.262,0.0514159228460784,0.002014,-184.425996794871,20
24,0.262,0.0514159228460784,0.002016,-184.630624287979,20
25,0.262,0.0514159228460784,0.002018,-184.83964117889,20
1,0.2845,0.0522690657302502,0.00197,-182.342965180218,200
2,0.2845,0.0522690657302502,0.001972,-182.506562352546,200
3,0.2845,0.0522690657302502,0.001974,-182.675828482644,200
4,0.2845,0.0522690657302502,0.001976,-182.850715364759,200
5,0.2845,0.0522690657302502,0.001978,-183.031175137705,200
6,0.2845,0.0522690657302502,0.00198,-183.217160513396,200
7,0.2845,0.0522690657302502,0.001982,-183.408624538726,200
8,0.2845,0.0522690657302502,0.001984,-183.605520728215,200
9,0.2845,0.0522690657302502,0.001986,-183.807802909993,200
10,0.2845,0.0522690657302502,0.001988,-184.015425473402,200
11,0.2845,0.0522690657302502,0.00199,-184.228343105643,200
12,0.2845,0.0522690657302502,0.001992,-184.446510920296,200
13,0.2845,0.0522690657302502,0.001994,-184.669884421715,200
14,0.2845,0.0522690657302502,0.001996,-184.898419496518,200
15,0.2845,0.0522690657302502,0.001998,-185.132072449834,200
16,0.2845,0.0522690657302502,0.002,-185.371336099279,200
17,0.2845,0.0522690657302502,0.002002,-185.615107705058,200
18,0.2845,0.0522690657302502,0.002004,-185.863868241244,200
19,0.2845,0.0522690657302502,0.002006,-186.11757537132,200
20,0.2845,0.0522690657302502,0.002008,-186.376187289955,200
21,0.2845,0.0522690657302502,0.00201,-186.639662457772,200
22,0.2845,0.0522690657302502,0.002012,-186.907959625424,200
23,0.2845,0.0522690657302502,0.002014,-187.181037976495,200
24,0.2845,0.0522690657302502,0.002016,-187.458856977585,200
25,0.2845,0.0522690657302502,0.002018,-187.741376556925,200
1,0.285,0.0522882751572061,0.00182,-190.723950567632,201
2,0.285,0.0522882751572061,0.001822,-190.267982802051,201
3,0.285,0.0522882751572061,0.001824,-189.823962219179,201
4,0.285,0.0522882751572061,0.001826,-189.391715937448,201
5,0.285,0.0522882751572061,0.001828,-188.972338879068,201
6,0.285,0.0522882751572061,0.00183,-188.565066949433,201
7,0.285,0.0522882751572061,0.001832,-188.16910051182,201
8,0.285,0.0522882751572061,0.001834,-187.784291097058,201
9,0.285,0.0522882751572061,0.001836,-187.410495182159,201
10,0.285,0.0522882751572061,0.001838,-187.047573833948,201
11,0.285,0.0522882751572061,0.00184,-186.695392408589,201
12,0.285,0.0522882751572061,0.001842,-186.353820243518,201
13,0.285,0.0522882751572061,0.001844,-186.022730403398,201
14,0.285,0.0522882751572061,0.001846,-185.701999461787,201
15,0.285,0.0522882751572061,0.001848,-185.391507252908,201
16,0.285,0.0522882751572061,0.00185,-185.091136719506,201
17,0.285,0.0522882751572061,0.001852,-184.800773701453,201
18,0.285,0.0522882751572061,0.001854,-184.520306794207,201
19,0.285,0.0522882751572061,0.001856,-184.249627182831,201
20,0.285,0.0522882751572061,0.001858,-183.988628548476,201
21,0.285,0.0522882751572061,0.00186,-183.737206866448,201
22,0.285,0.0522882751572061,0.001862,-183.495260363334,201
23,0.285,0.0522882751572061,0.001864,-183.262689374214,201
24,0.285,0.0522882751572061,0.001866,-183.039933375952,201
25,0.285,0.0522882751572061,0.001868,-182.826646951783,201
1,0.285,0.0522882751572061,0.00187,-182.62245131965,202
2,0.285,0.0522882751572061,0.001872,-182.427254357732,202
3,0.285,0.0522882751572061,0.001874,-182.240965629976,202
4,0.285,0.0522882751572061,0.001876,-182.063496313741,202
5,0.285,0.0522882751572061,0.001878,-181.895567023821,202
6,0.285,0.0522882751572061,0.00188,-181.736758099524,202
7,0.285,0.0522882751572061,0.001882,-181.58651671414,202
8,0.285,0.0522882751572061,0.001884,-181.444759914172,202
9,0.285,0.0522882751572061,0.001886,-181.311406070886,202
10,0.285,0.0522882751572061,0.001888,-181.186374836652,202
11,0.285,0.0522882751572061,0.00189,-181.069587098592,202
12,0.285,0.0522882751572061,0.001892,-180.960964933232,202
13,0.285,0.0522882751572061,0.001894,-180.86043157223,202
14,0.285,0.0522882751572061,0.001896,-180.76791135911,202
15,0.285,0.0522882751572061,0.001898,-180.683329716664,202
16,0.285,0.0522882751572061,0.0019,-180.606613111121,202
17,0.285,0.0522882751572061,0.001902,-180.537689026101,202
18,0.285,0.0522882751572061,0.001904,-180.476485916731,202
19,0.285,0.0522882751572061,0.001906,-180.422933202359,202
20,0.285,0.0522882751572061,0.001908,-180.376961221264,202
21,0.285,0.0522882751572061,0.00191,-180.338501211011,202
22,0.285,0.0522882751572061,0.001912,-180.307485284321,202
23,0.285,0.0522882751572061,0.001914,-180.283846406185,202
24,0.285,0.0522882751572061,0.001916,-180.267518366027,202
25,0.285,0.0522882751572061,0.001918,-180.258435760597,202
1,0.285,0.0522882751572061,0.00192,-180.256533971872,203
2,0.285,0.0522882751572061,0.001922,-180.261749148224,203
3,0.285,0.0522882751572061,0.001924,-180.274018181305,203
4,0.285,0.0522882751572061,0.001926,-180.29327869736,203
5,0.285,0.0522882751572061,0.001928,-180.319469026515,203
6,0.285,0.0522882751572061,0.00193,-180.352528201154,203
7,0.285,0.0522882751572061,0.001932,-180.392395939596,203
8,0.285,0.0522882751572061,0.001934,-180.439012577041,203
9,0.285,0.0522882751572061,0.001936,-180.492319170641,203
10,0.285,0.0522882751572061,0.001938,-180.552257363002,203
11,0.285,0.0522882751572061,0.00194,-180.61876943076,203
12,0.285,0.0522882751572061,0.001942,-180.691798260173,203
13,0.285,0.0522882751572061,0.001944,-180.771646335812,203
14,0.285,0.0522882751572061,0.001946,-180.858229104823,203
15,0.285,0.0522882751572061,0.001948,-180.95116262144,203
16,0.285,0.0522882751572061,0.00195,-181.050392090067,203
17,0.285,0.0522882751572061,0.001952,-181.155863263812,203
18,0.285,0.0522882751572061,0.001954,-181.267522441827,203
19,0.285,0.0522882751572061,0.001956,-181.385316448055,203
20,0.285,0.0522882751572061,0.001958,-181.509192630859,203
21,0.285,0.0522882751572061,0.00196,-181.639098848702,203
22,0.285,0.0522882751572061,0.001962,-181.774983463178,203
23,0.285,0.0522882751572061,0.001964,-181.916795331118,203
24,0.285,0.0522882751572061,0.001966,-182.064483793323,203
25,0.285,0.0522882751572061,0.001968,-182.217998669002,203
1,0.285,0.0522882751572061,0.00197,-182.377290248652,204
2,0.285,0.0522882751572061,0.001972,-182.54230928288,204
3,0.285,0.0522882751572061,0.001974,-182.713006979337,204
4,0.285,0.0522882751572061,0.001976,-182.889334985682,204
5,0.285,0.0522882751572061,0.001978,-183.071245406622,204
6,0.285,0.0522882751572061,0.00198,-183.258690767418,204
7,0.285,0.0522882751572061,0.001982,-183.451624026686,204
8,0.285,0.0522882751572061,0.001984,-183.64999858926,204
9,0.285,0.0522882751572061,0.001986,-183.853768175589,204
10,0.285,0.0522882751572061,0.001988,-184.062887063866,204
11,0.285,0.0522882751572061,0.00199,-184.277309835411,204
12,0.285,0.0522882751572061,0.001992,-184.496991502963,204
13,0.285,0.0522882751572061,0.001994,-184.721887490793,204
14,0.285,0.0522882751572061,0.001996,-184.951953505097,204
15,0.285,0.0522882751572061,0.001998,-185.187145798414,204
16,0.285,0.0522882751572061,0.002,-185.427420889568,204
17,0.285,0.0522882751572061,0.002002,-185.673287160211,204
18,0.285,0.0522882751572061,0.002004,-185.923611667792,204
19,0.285,0.0522882751572061,0.002006,-186.178890834054,204
20,0.285,0.0522882751572061,0.002008,-186.439082672115,204
21,0.285,0.0522882751572061,0.00201,-186.704145549623,204
22,0.285,0.0522882751572061,0.002012,-186.974038178546,204
23,0.285,0.0522882751572061,0.002014,-187.248719626269,204
24,0.285,0.0522882751572061,0.002016,-187.528149295605,204
25,0.285,0.0522882751572061,0.002018,-187.81228692518,204
1,0.2855,0.0523074956513426,0.00182,-190.693360941226,205
2,0.2855,0.0523074956513426,0.001822,-190.237466649119,205
3,0.2855,0.0523074956513426,0.001824,-189.793555673589,205
4,0.2855,0.0523074956513426,0.001826,-189.361453776989,205
5,0.2855,0.0523074956513426,0.001828,-188.941921334697,205
6,0.2855,0.0523074956513426,0.00183,-188.534862395447,205
7,0.2855,0.0523074956513426,0.001832,-188.139140319993,205
8,0.2855,0.0523074956513426,0.001834,-187.754605668613,205
9,0.2855,0.0523074956513426,0.001836,-187.381113995735,205
10,0.2855,0.0523074956513426,0.001838,-187.018525534635,205
11,0.2855,0.0523074956513426,0.00184,-186.666704830621,205
12,0.2855,0.0523074956513426,0.001842,-186.325520486249,205
13,0.2855,0.0523074956513426,0.001844,-185.994844865715,205
14,0.2855,0.0523074956513426,0.001846,-185.674553870015,205
15,0.2855,0.0523074956513426,0.001848,-185.364526723336,205
16,0.2855,0.0523074956513426,0.00185,-185.064645769609,205
17,0.2855,0.0523074956513426,0.001852,-184.774796291298,205
18,0.2855,0.0523074956513426,0.001854,-184.494866350681,205
19,0.2855,0.0523074956513426,0.001856,-184.224746636218,205
20,0.2855,0.0523074956513426,0.001858,-183.96433032162,205
21,0.2855,0.0523074956513426,0.00186,-183.713512945444,205
22,0.2855,0.0523074956513426,0.001862,-183.472192285557,205
23,0.2855,0.0523074956513426,0.001864,-183.240268247901,205
24,0.2855,0.0523074956513426,0.001866,-183.018057667183,205
25,0.2855,0.0523074956513426,0.001868,-182.805460801715,205
1,0.2855,0.0523074956513426,0.00187,-182.601974687015,206
2,0.2855,0.0523074956513426,0.001872,-182.407506834391,206
3,0.2855,0.0523074956513426,0.001874,-182.22196646582,206
4,0.2855,0.0523074956513426,0.001876,-182.045264425871,206
5,0.2855,0.0523074956513426,0.001878,-181.877914077943,206
6,0.2855,0.0523074956513426,0.00188,-181.719911439399,206
7,0.2855,0.0523074956513426,0.001882,-181.570494334331,206
8,0.2855,0.0523074956513426,0.001884,-181.429579517098,206
9,0.2855,0.0523074956513426,0.001886,-181.297085077101,206
10,0.2855,0.0523074956513426,0.001888,-181.172930394133,206
11,0.2855,0.0523074956513426,0.00189,-181.057036088275,206
12,0.2855,0.0523074956513426,0.001892,-180.949323978577,206
13,0.2855,0.0523074956513426,0.001894,-180.849717044652,206
14,0.2855,0.0523074956513426,0.001896,-180.758139387762,206
15,0.2855,0.0523074956513426,0.001898,-180.674516193581,206
16,0.2855,0.0523074956513426,0.0019,-180.598773697602,206
17,0.2855,0.0523074956513426,0.001902,-180.53083915392,206
18,0.2855,0.0523074956513426,0.001904,-180.470640803194,206
19,0.2855,0.0523074956513426,0.001906,-180.418107848715,206
20,0.2855,0.0523074956513426,0.001908,-180.373170415058,206
21,0.2855,0.0523074956513426,0.00191,-180.335759541247,206
22,0.2855,0.0523074956513426,0.001912,-180.305807139123,206
23,0.2855,0.0523074956513426,0.001914,-180.283245975126,206
24,0.2855,0.0523074956513426,0.001916,-180.268009649499,206
25,0.2855,0.0523074956513426,0.001918,-180.260032572012,206
1,0.2855,0.0523074956513426,0.00192,-180.259249941801,207
2,0.2855,0.0523074956513426,0.001922,-180.265597724838,207
3,0.2855,0.0523074956513426,0.001924,-180.279012642719,207
4,0.2855,0.0523074956513426,0.001926,-180.299432141481,207
5,0.2855,0.0523074956513426,0.001928,-180.326794389633,207
6,0.2855,0.0523074956513426,0.00193,-180.361038248817,207
7,0.2855,0.0523074956513426,0.001932,-180.402103264718,207
8,0.2855,0.0523074956513426,0.001934,-180.44992964555,207
9,0.2855,0.0523074956513426,0.001936,-180.504458258109,207
10,0.2855,0.0523074956513426,0.001938,-180.565630601556,207
11,0.2855,0.0523074956513426,0.00194,-180.633388803024,207
12,0.2855,0.0523074956513426,0.001942,-180.707675595445,207
13,0.2855,0.0523074956513426,0.001944,-180.788700515272,207
14,0.2855,0.0523074956513426,0.001946,-180.876565852888,207
15,0.2855,0.0523074956513426,0.001948,-180.970793342589,207
16,0.2855,0.0523074956513426,0.00195,-181.071328044532,207
17,0.2855,0.0523074956513426,0.001952,-181.17811557774,207
18,0.2855,0.0523074956513426,0.001954,-181.291102103826,207
19,0.2855,0.0523074956513426,0.001956,-181.410234314253,207
20,0.2855,0.0523074956513426,0.001958,-181.535459425099,207
21,0.2855,0.0523074956513426,0.00196,-181.666725164944,207
22,0.2855,0.0523074956513426,0.001962,-181.803979771321,207
23,0.2855,0.0523074956513426,0.001964,-181.947171965676,207
24,0.2855,0.0523074956513426,0.001966,-182.096250994281,207
25,0.2855,0.0523074956513426,0.001968,-182.251166488087,207
1,0.2855,0.0523074956513426,0.00197,-182.41186870059,208
2,0.2855,0.0523074956513426,0.001972,-182.5783081764,208
3,0.2855,0.0523074956513426,0.001974,-182.750436093379,208
4,0.2855,0.0523074956513426,0.001976,-182.928203899387,208
5,0.2855,0.0523074956513426,0.001978,-183.111563642622,208
6,0.2855,0.0523074956513426,0.00198,-183.300467718416,208
7,0.2855,0.0523074956513426,0.001982,-183.494868971431,208
8,0.2855,0.0523074956513426,0.001984,-183.694720671315,208
9,0.2855,0.0523074956513426,0.001986,-183.899976502388,208
10,0.2855,0.0523074956513426,0.001988,-184.110590590061,208
11,0.2855,0.0523074956513426,0.00199,-184.326517355637,208
12,0.2855,0.0523074956513426,0.001992,-184.54771178143,208
13,0.2855,0.0523074956513426,0.001994,-184.774129161816,208
14,0.2855,0.0523074956513426,0.001996,-185.00572510152,208
15,0.2855,0.0523074956513426,0.001998,-185.242455752623,208
16,0.2855,0.0523074956513426,0.002,-185.484277535311,208
17,0.2855,0.0523074956513426,0.002002,-185.73114729134,208
18,0.2855,0.0523074956513426,0.002004,-185.983588847858,208
19,0.2855,0.0523074956513426,0.002006,-186.240439086726,208
20,0.2855,0.0523074956513426,0.002008,-186.502209969032,208
21,0.2855,0.0523074956513426,0.00201,-186.768859765097,208
22,0.2855,0.0523074956513426,0.002012,-187.040347033418,208
23,0.2855,0.0523074956513426,0.002014,-187.316630773491,208
24,0.2855,0.0523074956513426,0.002016,-187.597670267859,208
25,0.2855,0.0523074956513426,0.002018,-187.883425230007,208
1,0.286,0.052326727223485,0.00182,-190.663283780758,209
2,0.286,0.052326727223485,0.001822,-190.20745538005,209
3,0.286,0.052326727223485,0.001824,-189.763646705338,209
4,0.286,0.052326727223485,0.001826,-189.33168215357,209
5,0.286,0.052326727223485,0.001828,-188.911986046258,209
6,0.286,0.052326727223485,0.00183,-188.50513351371,209
7,0.286,0.052326727223485,0.001832,-188.109649435702,209
8,0.286,0.052326727223485,0.001834,-187.725383371249,209
9,0.286,0.052326727223485,0.001836,-187.352189956055,209
10,0.286,0.052326727223485,0.001838,-186.98992855886,209
11,0.286,0.052326727223485,0.00184,-186.638462928693,209
12,0.286,0.052326727223485,0.001842,-186.297660907446,209
13,0.286,0.052326727223485,0.001844,-185.967394144233,209
14,0.286,0.052326727223485,0.001846,-185.647537884223,209
15,0.286,0.052326727223485,0.001848,-185.337970724392,209
16,0.286,0.052326727223485,0.00185,-185.038574395786,209
17,0.286,0.052326727223485,0.001852,-184.749233625129,209
18,0.286,0.052326727223485,0.001854,-184.469835930964,209
19,0.286,0.052326727223485,0.001856,-184.200271496536,209
20,0.286,0.052326727223485,0.001858,-183.940433014066,209
21,0.286,0.052326727223485,0.00186,-183.690215544075,209
22,0.286,0.052326727223485,0.001862,-183.44951642682,209
23,0.286,0.052326727223485,0.001864,-183.218235149512,209
24,0.286,0.052326727223485,0.001866,-182.996565248449,209
25,0.286,0.052326727223485,0.001868,-182.784653911015,209
1,0.2625,0.0514346452594544,0.00182,-192.666216017968,21
2,0.2625,0.0514346452594544,0.001822,-192.201726633154,21
3,0.2625,0.0514346452594544,0.001824,-191.747804401614,21
4,0.2625,0.0514346452594544,0.001826,-191.304320658679,21
5,0.2625,0.0514346452594544,0.001828,-190.871150528291,21
6,0.2625,0.0514346452594544,0.00183,-190.448172638866,21
7,0.2625,0.0514346452594544,0.001832,-190.03526889074,21
8,0.2625,0.0514346452594544,0.001834,-189.632324310452,21
9,0.2625,0.0514346452594544,0.001836,-189.239226831393,21
10,0.2625,0.0514346452594544,0.001838,-188.855867145713,21
11,0.2625,0.0514346452594544,0.00184,-188.482138551576,21
12,0.2625,0.0514346452594544,0.001842,-188.1179368164,21
13,0.2625,0.0514346452594544,0.001844,-187.763160047627,21
14,0.2625,0.0514346452594544,0.001846,-187.417708575992,21
15,0.2625,0.0514346452594544,0.001848,-187.081484848939,21
16,0.2625,0.0514346452594544,0.00185,-186.754393327749,21
17,0.2625,0.0514346452594544,0.001852,-186.436533993558,21
18,0.2625,0.0514346452594544,0.001854,-186.128166399832,21
19,0.2625,0.0514346452594544,0.001856,-185.828657842977,21
20,0.2625,0.0514346452594544,0.001858,-185.537919985237,21
21,0.2625,0.0514346452594544,0.00186,-185.255866084457,21
22,0.2625,0.0514346452594544,0.001862,-184.982410963286,21
23,0.2625,0.0514346452594544,0.001864,-184.718438097037,21
24,0.2625,0.0514346452594544,0.001866,-184.463080967327,21
25,0.2625,0.0514346452594544,0.001868,-184.216080620792,21
1,0.286,0.052326727223485,0.00187,-182.581873362192,210
2,0.286,0.052326727223485,0.001872,-182.388130759996,210
3,0.286,0.052326727223485,0.001874,-182.203334973394,210
4,0.286,0.052326727223485,0.001876,-182.027396508976,210
5,0.286,0.052326727223485,0.001878,-181.860620490384,210
6,0.286,0.052326727223485,0.00188,-181.703420584364,210
7,0.286,0.052326727223485,0.001882,-181.55482427693,210
8,0.286,0.052326727223485,0.001884,-181.414748030161,210
9,0.286,0.052326727223485,0.001886,-181.283109650784,210
10,0.286,0.052326727223485,0.001888,-181.159828238503,210
11,0.286,0.052326727223485,0.00189,-181.04482414528,210
12,0.286,0.052326727223485,0.001892,-180.938018944903,210
13,0.286,0.052326727223485,0.001894,-180.839335349243,210
14,0.286,0.052326727223485,0.001896,-180.748697218755,210
15,0.286,0.052326727223485,0.001898,-180.666029500208,210
16,0.286,0.052326727223485,0.0019,-180.591258197708,210
17,0.286,0.052326727223485,0.001902,-180.524310336883,210
18,0.286,0.052326727223485,0.001904,-180.465113938959,210
19,0.286,0.052326727223485,0.001906,-180.413597992294,210
20,0.286,0.052326727223485,0.001908,-180.369692412276,210
21,0.286,0.052326727223485,0.00191,-180.33332802697,210
22,0.286,0.052326727223485,0.001912,-180.304436551369,210
23,0.286,0.052326727223485,0.001914,-180.282950556179,210
24,0.286,0.052326727223485,0.001916,-180.268803448382,210
25,0.286,0.052326727223485,0.001918,-180.261929449748,210
1,0.286,0.052326727223485,0.00192,-180.262263573944,211
2,0.286,0.052326727223485,0.001922,-180.269741610447,211
3,0.286,0.052326727223485,0.001924,-180.28430009817,211
4,0.286,0.052326727223485,0.001926,-180.30587631664,211
5,0.286,0.052326727223485,0.001928,-180.334408260173,211
6,0.286,0.052326727223485,0.00193,-180.369834624395,211
7,0.286,0.052326727223485,0.001932,-180.412094792548,211
8,0.286,0.052326727223485,0.001934,-180.461128812245,211
9,0.286,0.052326727223485,0.001936,-180.516877389223,211
10,0.286,0.052326727223485,0.001938,-180.579281872436,211
11,0.286,0.052326727223485,0.00194,-180.648284231456,211
12,0.286,0.052326727223485,0.001942,-180.723827053416,211
13,0.286,0.052326727223485,0.001944,-180.806026426489,211
14,0.286,0.052326727223485,0.001946,-180.895172480816,211
15,0.286,0.052326727223485,0.001948,-180.990692121301,211
16,0.286,0.052326727223485,0.00195,-181.092530277571,211
17,0.286,0.052326727223485,0.001952,-181.200632443106,211
18,0.286,0.052326727223485,0.001954,-181.314944592242,211
19,0.286,0.052326727223485,0.001956,-181.435413335046,211
20,0.286,0.052326727223485,0.001958,-181.561985735866,211
21,0.286,0.052326727223485,0.00196,-181.694609395229,211
22,0.286,0.052326727223485,0.001962,-181.833232418856,211
23,0.286,0.052326727223485,0.001964,-181.977803410389,211
24,0.286,0.052326727223485,0.001966,-182.128271462053,211
25,0.286,0.052326727223485,0.001968,-182.28458614798,211
1,0.286,0.052326727223485,0.00197,-182.446697513937,212
2,0.286,0.052326727223485,0.001972,-182.614556072913,212
3,0.286,0.052326727223485,0.001974,-182.788112795504,212
4,0.286,0.052326727223485,0.001976,-182.967319102984,212
5,0.286,0.052326727223485,0.001978,-183.152126884718,212
6,0.286,0.052326727223485,0.00198,-183.342488372294,212
7,0.286,0.052326727223485,0.001982,-183.53835637075,212
8,0.286,0.052326727223485,0.001984,-183.739684015252,212
9,0.286,0.052326727223485,0.001986,-183.946424904868,212
10,0.286,0.052326727223485,0.001988,-184.158532953604,212
11,0.286,0.052326727223485,0.00199,-184.375962660717,212
12,0.286,0.052326727223485,0.001992,-184.598668714532,212
13,0.286,0.052326727223485,0.001994,-184.826606387549,212
14,0.286,0.052326727223485,0.001996,-185.059731236287,212
15,0.286,0.052326727223485,0.001998,-185.297999251492,212
16,0.286,0.052326727223485,0.002,-185.541366699944,212
17,0.286,0.052326727223485,0.002002,-185.790346911398,212
18,0.286,0.052326727223485,0.002004,-186.043796585096,212
19,0.286,0.052326727223485,0.002006,-186.302217050153,212
20,0.286,0.052326727223485,0.002008,-186.565566120962,212
21,0.286,0.052326727223485,0.00201,-186.833801880632,212
22,0.286,0.052326727223485,0.002012,-187.106882984121,212
23,0.286,0.052326727223485,0.002014,-187.384768177432,212
24,0.286,0.052326727223485,0.002016,-187.667416777222,212
25,0.286,0.052326727223485,0.002018,-187.954788314475,212
1,0.2865,0.0523459698844541,0.00182,-190.633717703051,213
2,0.2865,0.0523459698844541,0.001822,-190.177947536722,213
3,0.2865,0.0523459698844541,0.001824,-189.734233797232,213
4,0.2865,0.0523459698844541,0.001826,-189.302399489134,213
5,0.2865,0.0523459698844541,0.001828,-188.882531391108,213
6,0.2865,0.0523459698844541,0.00183,-188.475878643294,213
7,0.2865,0.0523459698844541,0.001832,-188.080626147776,213
8,0.2865,0.0523459698844541,0.001834,-187.696622447106,213
9,0.2865,0.0523459698844541,0.001836,-187.323721255508,213
10,0.2865,0.0523459698844541,0.001838,-186.961781065667,213
11,0.2865,0.0523459698844541,0.00184,-186.610664823213,213
12,0.2865,0.0523459698844541,0.001842,-186.27023958656,213
13,0.2865,0.0523459698844541,0.001844,-185.940376305129,213
14,0.2865,0.0523459698844541,0.001846,-185.620949541794,213
15,0.2865,0.0523459698844541,0.001848,-185.311837244893,213
16,0.2865,0.0523459698844541,0.00185,-185.012920560811,213
17,0.2865,0.0523459698844541,0.001852,-184.724083634847,213
18,0.2865,0.0523459698844541,0.001854,-184.44521344882,213
